,0,1,2,3,4,5,6,7,8,9
0,0.318874319335,0.229103495868,0.239552405214,-0.36207545548,-0.151597190409,-0.480376029334,-0.480013532708,0.582462445288,1.08396226006,-0.620536108227
1,-0.001657245585,0.0204088671487,-0.0143361157185,2.04232051894e-05,-0.000692169578344,0.000578996093307,-0.00149411696366,0.00700674957168,0.000758137570492,-0.000288273603918
2,-0.0314536608962,-0.000258851159929,-0.01282646307,-0.0116862603484,0.0867127803903,0.0058784879959,-0.0656842273076,-0.00123352605693,-0.000162613908126,0.00252702245545
3,0.00026671745547,0.000646140922388,-5.09665636312e-05,-2.17647252969e-05,-3.07516889185e-05,8.53243821628e-05,-0.000106082025403,-2.86197155621e-05,-0.000120972742723,6.61286899e-06
4,-0.0746776200482,0.717898515467,-0.436913762586,-0.183434929386,1.73063780054,0.0494981835995,0.838596032491,-0.572779355075,-0.254668499342,-0.923851081551
5,-0.39032292715,0.507618207324,0.333817411169,0.179111199412,-0.229121592545,-0.282109457578,-0.0918738145351,0.0674523003996,-0.145897670489,0.0502195842298
6,-0.247770431484,-0.516373651073,1.14063486086,-0.817019946348,-0.307529831565,-0.651633101926,-0.130472464255,-0.0261532505924,0.410385824482,0.597280963026
7,0.0635304124022,0.0693735133298,-0.120357902471,-0.0840178184476,0.055917827826,0.0335044455563,0.0929979392226,-0.0076099783934,0.0726836427619,-0.10204950788
8,-0.00128007846546,-0.046350268437,-0.00344584358806,-0.00750954751964,-0.00142590682183,-0.00103233397624,-0.000192130730744,0.0515900786194,-0.00344263308045,-0.0048105056174
9,-0.111196645607,-0.398805477085,-0.445573490339,-0.143320114174,0.620607914916,0.0455096611671,-0.0238610660463,0.070368097276,0.0579235226253,0.00208555036
10,0.076977035152,0.0471565595362,0.0130006234572,-0.0242605444713,-0.0161722643557,-0.0574579014471,-0.00811993465547,0.0305819727829,-0.0282071345033,0.0104790614714
11,0.321478916175,0.398544610424,-0.784187773782,-0.0133605945501,0.226884260131,-0.422850755528,0.865972098252,0.2646361958,-0.309034515341,-0.0159621486637
12,0.001587468398,0.0755120867077,0.0281297903681,-0.101602895796,-0.00576311347308,0.0922919867003,0.00274946702092,-0.0510256314732,-0.00490525703077,-0.00258184148927
13,-0.00223387742352,0.574420985708,-0.0573169511504,-0.061163640652,0.144758765064,0.0717577560346,-0.104156472826,-0.0927852364297,-0.126116757872,-0.0802335201574
14,-0.123162457778,-0.0402172867837,-0.227826240785,0.135884507157,-0.137660206866,-0.152583067933,-0.148703386138,0.127652105365,0.0127790144133,0.341989820874
15,-0.0825294137751,-0.497557705251,0.0287741833664,0.130839487542,-0.237887629915,-0.158935607933,0.158212358775,-0.53920818408,0.467724951642,0.285797957435
16,-0.0012180749477,-0.00150459752428,3.53908190823e-06,1.49216187224e-05,6.30468566302e-05,3.81871651056e-05,-0.000344318194574,-0.0001163392652,-6.47100504507e-05,2.83159395743e-06
17,-0.00107394546672,0.00654655367819,0.000240483136446,-0.00127405060868,-0.00320475215917,-0.00222200309096,0.00349095490175,0.00648649289178,-0.00458618474618,-0.000279596922857
18,-0.00217079933754,-0.00488299214174,-6.10839946051e-06,9.9159453025e-05,6.39579258943e-05,3.51969548808e-05,-0.000543041947965,-1.29297688361e-05,-0.000159955108437,-1.19347424229e-05
19,-0.000442547779,0.00112873317102,-0.00116722913938,-1.03036567675e-05,-5.96975058655e-05,-1.80386991488e-05,-0.000190766645385,-6.51966099008e-05,3.39716759372e-06,-1.51967061527e-06
20,-0.00166518502395,-0.000467439737059,-0.00238897584899,0.00366227532635,0.000934747045087,-0.000699703223893,-0.0015360525835,0.00360518121344,-0.000866395367808,-0.0016144638816
21,-0.08370148452,-0.264522804367,-0.330187862651,-0.282384837007,-0.302902745331,1.40070612961,-0.650794211941,-0.108347751948,-0.507833046535,0.335669715801
22,-0.00171460869378,0.0012322248799,0.000442918318867,-4.71975318241e-05,0.000214316661261,-1.8952899863e-05,-0.000202054784451,-0.000796934417434,6.35693140058e-07,0.000330571824913
23,-0.000637091148167,0.000123377698353,-0.000344633418278,-4.78868824677e-05,6.66098252078e-05,-0.00137131296902,-0.000313530929849,0.0016915224166,-5.02157347593e-05,-5.84443163755e-05
24,0.146515907113,0.0325503715329,0.00339221759281,-0.0031538739939,0.00745981233838,-0.0231798840353,-0.0293060843864,-0.0122855504606,-0.00359905853561,-0.0178742080029
